Date start: local (see time zone entry) // Date de début : locale (voir l'entrée du fuseau horaire),Time start: local (see time zone entry) // Heure de début : locale (voir l'entrée du fuseau horaire),Date end: local (see time zone entry) // Date de fin : locale (voir l'entrée du fuseau horaire),Time end: local (see time zone entry) // Heure de fin : locale (voir l'entrée du fuseau horaire),Time zone: local // Fuseau horaire: local,Trip identification // Identifiant du déplacement,Latitude: decimal degrees // Latitude : degrés décimaux,Longitude: decimal degrees // Longitude : Degrés décimaux,VOC_ppbv/VOC_ppbv
17/09/2015,10:14:59,17/09/2015,12:15:00,EDT,Drive_07,43.78095,-79.46765,0.094288
17/09/2015,10:15:00,17/09/2015,12:15:01,EDT,Drive_07,43.78095,-79.46765,0.049389
17/09/2015,10:15:01,17/09/2015,12:15:02,EDT,Drive_07,43.78095,-79.46765,0.164197
17/09/2015,10:15:02,17/09/2015,12:15:03,EDT,Drive_07,43.78095,-79.46765,0.167996
17/09/2015,10:15:03,17/09/2015,12:15:04,EDT,Drive_07,43.78095,-79.46765,0.465232
17/09/2015,10:15:04,17/09/2015,12:15:05,EDT,Drive_07,43.78095,-79.46765,0.420322
17/09/2015,10:15:05,17/09/2015,12:15:06,EDT,Drive_07,43.78095,-79.46765,0.252812
17/09/2015,10:15:06,17/09/2015,12:15:07,EDT,Drive_07,43.78095,-79.46765,0.117186
17/09/2015,10:15:07,17/09/2015,12:15:08,EDT,Drive_07,43.78095,-79.46765,0.401689
17/09/2015,10:15:08,17/09/2015,12:15:09,EDT,Drive_07,43.78095,-79.46764,0.329558
17/09/2015,10:15:09,17/09/2015,12:15:10,EDT,Drive_07,43.78095,-79.46764,0.40106
17/09/2015,10:15:10,17/09/2015,12:15:11,EDT,Drive_07,43.78095,-79.46764,0.459516
17/09/2015,10:15:11,17/09/2015,12:15:12,EDT,Drive_07,43.78095,-79.46764,0.26747
17/09/2015,10:15:12,17/09/2015,12:15:13,EDT,Drive_07,43.78095,-79.46764,0.189659
17/09/2015,10:15:13,17/09/2015,12:15:14,EDT,Drive_07,43.78095,-79.46764,0.114715
17/09/2015,10:15:14,17/09/2015,12:15:15,EDT,Drive_07,43.78095,-79.46764,0.188313
17/09/2015,10:15:15,17/09/2015,12:15:16,EDT,Drive_07,43.78095,-79.46764,0.152349
17/09/2015,10:15:16,17/09/2015,12:15:17,EDT,Drive_07,43.78095,-79.46764,0.339362
17/09/2015,10:15:17,17/09/2015,12:15:18,EDT,Drive_07,43.78095,-79.46764,0.158362
17/09/2015,10:15:18,17/09/2015,12:15:19,EDT,Drive_07,43.78096,-79.46763,0.110813
17/09/2015,10:15:19,17/09/2015,12:15:20,EDT,Drive_07,43.78096,-79.46763,0.194243
17/09/2015,10:15:20,17/09/2015,12:15:21,EDT,Drive_07,43.78096,-79.46763,0.125202
17/09/2015,10:15:21,17/09/2015,12:15:22,EDT,Drive_07,43.78096,-79.46763,0.381108
17/09/2015,10:15:22,17/09/2015,12:15:23,EDT,Drive_07,43.78096,-79.46763,0.252285
17/09/2015,10:15:23,17/09/2015,12:15:24,EDT,Drive_07,43.78096,-79.46763,0.110153
17/09/2015,10:15:24,17/09/2015,12:15:25,EDT,Drive_07,43.78096,-79.46763,0.091141
17/09/2015,10:15:25,17/09/2015,12:15:26,EDT,Drive_07,43.78096,-79.46763,0.174509
17/09/2015,10:15:26,17/09/2015,12:15:27,EDT,Drive_07,43.78096,-79.46763,0.155982
17/09/2015,10:15:27,17/09/2015,12:15:28,EDT,Drive_07,43.78096,-79.46763,0.364051
17/09/2015,10:15:28,17/09/2015,12:15:29,EDT,Drive_07,43.78096,-79.46763,0.077905
17/09/2015,10:15:29,17/09/2015,12:15:30,EDT,Drive_07,43.78096,-79.46763,0.254533
17/09/2015,10:15:30,17/09/2015,12:15:31,EDT,Drive_07,43.78096,-79.46763,0.244906
17/09/2015,10:15:31,17/09/2015,12:15:32,EDT,Drive_07,43.78096,-79.46762,0.329675
17/09/2015,10:15:32,17/09/2015,12:15:33,EDT,Drive_07,43.78096,-79.46762,0.406557
17/09/2015,10:15:33,17/09/2015,12:15:34,EDT,Drive_07,43.78096,-79.46762,0.2361
17/09/2015,10:15:34,17/09/2015,12:15:35,EDT,Drive_07,43.78096,-79.46762,0.290141
17/09/2015,10:15:35,17/09/2015,12:15:36,EDT,Drive_07,43.78096,-79.46762,0.362352
17/09/2015,10:15:36,17/09/2015,12:15:37,EDT,Drive_07,43.78096,-79.46762,0.459335
17/09/2015,10:15:37,17/09/2015,12:15:38,EDT,Drive_07,43.78096,-79.46762,0.206988
17/09/2015,10:15:38,17/09/2015,12:15:39,EDT,Drive_07,43.78096,-79.46762,0.155591
17/09/2015,10:15:39,17/09/2015,12:15:40,EDT,Drive_07,43.78096,-79.46762,0.331868
17/09/2015,10:15:40,17/09/2015,12:15:41,EDT,Drive_07,43.78096,-79.46762,0.235281
17/09/2015,10:15:41,17/09/2015,12:15:42,EDT,Drive_07,43.78096,-79.46762,0.181161
17/09/2015,10:15:42,17/09/2015,12:15:43,EDT,Drive_07,43.78095,-79.46762,0.36896
17/09/2015,10:15:43,17/09/2015,12:15:44,EDT,Drive_07,43.78095,-79.46762,0.258442
17/09/2015,10:15:44,17/09/2015,12:15:45,EDT,Drive_07,43.78095,-79.46762,0.263521
17/09/2015,10:15:45,17/09/2015,12:15:46,EDT,Drive_07,43.78095,-79.46762,0.095985
17/09/2015,10:15:46,17/09/2015,12:15:47,EDT,Drive_07,43.78095,-79.46762,0.11495
17/09/2015,10:15:47,17/09/2015,12:15:48,EDT,Drive_07,43.78095,-79.46762,0.149125
17/09/2015,10:15:48,17/09/2015,12:15:49,EDT,Drive_07,43.78095,-79.46762,0.230577
17/09/2015,10:15:49,17/09/2015,12:15:50,EDT,Drive_07,43.78095,-79.46762,0.340663
17/09/2015,10:15:50,17/09/2015,12:15:51,EDT,Drive_07,43.78095,-79.46762,0.110119
17/09/2015,10:15:51,17/09/2015,12:15:52,EDT,Drive_07,43.78095,-79.46762,0.264788
17/09/2015,10:15:52,17/09/2015,12:15:53,EDT,Drive_07,43.78095,-79.46762,0.330693
17/09/2015,10:15:53,17/09/2015,12:15:54,EDT,Drive_07,43.78095,-79.46762,0.092787
17/09/2015,10:15:54,17/09/2015,12:15:55,EDT,Drive_07,43.78095,-79.46762,0.224995
17/09/2015,10:15:55,17/09/2015,12:15:56,EDT,Drive_07,43.78095,-79.46762,0.156811
17/09/2015,10:15:56,17/09/2015,12:15:57,EDT,Drive_07,43.78095,-79.46762,0.244716
17/09/2015,10:15:57,17/09/2015,12:15:58,EDT,Drive_07,43.78095,-79.46762,0.115033
17/09/2015,10:15:58,17/09/2015,12:15:59,EDT,Drive_07,43.78095,-79.46762,0.075946
17/09/2015,10:15:59,17/09/2015,12:16:00,EDT,Drive_07,43.78095,-79.46762,0.182834
17/09/2015,10:16:00,17/09/2015,12:16:01,EDT,Drive_07,43.78095,-79.46762,0.347111
17/09/2015,10:16:01,17/09/2015,12:16:02,EDT,Drive_07,43.78095,-79.46762,0.056784
17/09/2015,10:16:02,17/09/2015,12:16:03,EDT,Drive_07,43.78095,-79.46762,0.257097
17/09/2015,10:16:03,17/09/2015,12:16:04,EDT,Drive_07,43.78095,-79.46763,0.129226
17/09/2015,10:16:04,17/09/2015,12:16:05,EDT,Drive_07,43.78095,-79.46763,0.400764
17/09/2015,10:16:05,17/09/2015,12:16:06,EDT,Drive_07,43.78095,-79.46763,0.378988
17/09/2015,10:16:06,17/09/2015,12:16:07,EDT,Drive_07,43.78095,-79.46763,0.08219
17/09/2015,10:16:07,17/09/2015,12:16:08,EDT,Drive_07,43.78095,-79.46763,0.134157
17/09/2015,10:16:08,17/09/2015,12:16:09,EDT,Drive_07,43.78095,-79.46763,0.249963
17/09/2015,10:16:09,17/09/2015,12:16:10,EDT,Drive_07,43.78095,-79.46763,0.163855
17/09/2015,10:16:10,17/09/2015,12:16:11,EDT,Drive_07,43.78095,-79.46763,0.247778
17/09/2015,10:16:11,17/09/2015,12:16:12,EDT,Drive_07,43.78095,-79.46763,0.38738
17/09/2015,10:16:12,17/09/2015,12:16:13,EDT,Drive_07,43.78095,-79.46763,0.360845
17/09/2015,10:16:13,17/09/2015,12:16:14,EDT,Drive_07,43.78095,-79.46763,0.240174
17/09/2015,10:16:14,17/09/2015,12:16:15,EDT,Drive_07,43.78095,-79.46763,0.117975
17/09/2015,10:16:15,17/09/2015,12:16:16,EDT,Drive_07,43.78095,-79.46763,0.337831
17/09/2015,10:16:16,17/09/2015,12:16:17,EDT,Drive_07,43.78095,-79.46763,0.311526
17/09/2015,10:16:17,17/09/2015,12:16:18,EDT,Drive_07,43.78095,-79.46763,0.178832
17/09/2015,10:16:18,17/09/2015,12:16:19,EDT,Drive_07,43.78095,-79.46763,0.155361
17/09/2015,10:16:19,17/09/2015,12:16:20,EDT,Drive_07,43.78095,-79.46763,0.131677
17/09/2015,10:16:20,17/09/2015,12:16:21,EDT,Drive_07,43.78095,-79.46763,0.382783
17/09/2015,10:16:21,17/09/2015,12:16:22,EDT,Drive_07,43.78095,-79.46764,0.274683
17/09/2015,10:16:22,17/09/2015,12:16:23,EDT,Drive_07,43.78095,-79.46764,0.224807
17/09/2015,10:16:23,17/09/2015,12:16:24,EDT,Drive_07,43.78095,-79.46764,0.414839
17/09/2015,10:16:24,17/09/2015,12:16:25,EDT,Drive_07,43.78095,-79.46764,0.172682
17/09/2015,10:16:25,17/09/2015,12:16:26,EDT,Drive_07,43.78095,-79.46764,0.087425
17/09/2015,10:16:26,17/09/2015,12:16:27,EDT,Drive_07,43.78095,-79.46764,0.15061
17/09/2015,10:16:27,17/09/2015,12:16:28,EDT,Drive_07,43.78095,-79.46764,0.316531
17/09/2015,10:16:28,17/09/2015,12:16:29,EDT,Drive_07,43.78095,-79.46764,0.031046
17/09/2015,10:16:29,17/09/2015,12:16:30,EDT,Drive_07,43.78095,-79.46764,0.215505
17/09/2015,10:16:30,17/09/2015,12:16:31,EDT,Drive_07,43.78095,-79.46764,0.124292
17/09/2015,10:16:31,17/09/2015,12:16:32,EDT,Drive_07,43.78095,-79.46765,0.185872
17/09/2015,10:16:32,17/09/2015,12:16:33,EDT,Drive_07,43.78095,-79.46765,0.269303
17/09/2015,10:16:33,17/09/2015,12:16:34,EDT,Drive_07,43.78095,-79.46765,0.03848
17/09/2015,10:16:34,17/09/2015,12:16:35,EDT,Drive_07,43.78095,-79.46765,0.514279
17/09/2015,10:16:35,17/09/2015,12:16:36,EDT,Drive_07,43.78096,-79.46765,0.346067
17/09/2015,10:16:36,17/09/2015,12:16:37,EDT,Drive_07,43.78096,-79.46765,-0.077661
17/09/2015,10:16:37,17/09/2015,12:16:38,EDT,Drive_07,43.78096,-79.46765,0.267973
17/09/2015,10:16:38,17/09/2015,12:16:39,EDT,Drive_07,43.78096,-79.46765,0.235605
17/09/2015,10:16:39,17/09/2015,12:16:40,EDT,Drive_07,43.78095,-79.46765,0.037117
17/09/2015,10:16:40,17/09/2015,12:16:41,EDT,Drive_07,43.78095,-79.46766,0.110138
17/09/2015,10:16:41,17/09/2015,12:16:42,EDT,Drive_07,43.78095,-79.46766,0.461654
17/09/2015,10:16:42,17/09/2015,12:16:43,EDT,Drive_07,43.78095,-79.46766,0.198526
17/09/2015,10:16:43,17/09/2015,12:16:44,EDT,Drive_07,43.78095,-79.46766,-0.062583
17/09/2015,10:16:44,17/09/2015,12:16:45,EDT,Drive_07,43.78095,-79.46766,0.523412
17/09/2015,10:16:45,17/09/2015,12:16:46,EDT,Drive_07,43.78095,-79.46766,0.300289
17/09/2015,10:16:46,17/09/2015,12:16:47,EDT,Drive_07,43.78095,-79.46766,0.403912
17/09/2015,10:16:47,17/09/2015,12:16:48,EDT,Drive_07,43.78095,-79.46766,0.133821
17/09/2015,10:16:48,17/09/2015,12:16:49,EDT,Drive_07,43.78095,-79.46766,0.267155
17/09/2015,10:16:49,17/09/2015,12:16:50,EDT,Drive_07,43.78095,-79.46766,0.258173
17/09/2015,10:16:50,17/09/2015,12:16:51,EDT,Drive_07,43.78095,-79.46766,0.256758
17/09/2015,10:16:51,17/09/2015,12:16:52,EDT,Drive_07,43.78095,-79.46766,0.103413
17/09/2015,10:16:52,17/09/2015,12:16:53,EDT,Drive_07,43.78095,-79.46766,0.206254
17/09/2015,10:16:53,17/09/2015,12:16:54,EDT,Drive_07,43.78095,-79.46766,0.22928
17/09/2015,10:16:54,17/09/2015,12:16:55,EDT,Drive_07,43.78095,-79.46766,0.076867
17/09/2015,10:16:55,17/09/2015,12:16:56,EDT,Drive_07,43.78095,-79.46766,0.162783
17/09/2015,10:16:56,17/09/2015,12:16:57,EDT,Drive_07,43.78095,-79.46765,0.166079
17/09/2015,10:16:57,17/09/2015,12:16:58,EDT,Drive_07,43.78096,-79.46764,0.305706
17/09/2015,10:16:58,17/09/2015,12:16:59,EDT,Drive_07,43.78097,-79.46764,0.247953
17/09/2015,10:16:59,17/09/2015,12:17:00,EDT,Drive_07,43.78098,-79.46763,0.173458
17/09/2015,10:17:00,17/09/2015,12:17:01,EDT,Drive_07,43.78099,-79.46763,0.189877
17/09/2015,10:17:01,17/09/2015,12:17:02,EDT,Drive_07,43.781,-79.46763,0.089608
17/09/2015,10:17:02,17/09/2015,12:17:03,EDT,Drive_07,43.78102,-79.46764,0.171545
17/09/2015,10:17:03,17/09/2015,12:17:04,EDT,Drive_07,43.78103,-79.46764,0.175101
17/09/2015,10:17:04,17/09/2015,12:17:05,EDT,Drive_07,43.78105,-79.46765,0.160157
17/09/2015,10:17:05,17/09/2015,12:17:06,EDT,Drive_07,43.78106,-79.46766,0.070197
17/09/2015,10:17:06,17/09/2015,12:17:07,EDT,Drive_07,43.78108,-79.46767,0.175084
17/09/2015,10:17:07,17/09/2015,12:17:08,EDT,Drive_07,43.78109,-79.46768,0.351277
17/09/2015,10:17:08,17/09/2015,12:17:09,EDT,Drive_07,43.78111,-79.46769,0.248931
17/09/2015,10:17:09,17/09/2015,12:17:10,EDT,Drive_07,43.78114,-79.4677,0.169886
17/09/2015,10:17:10,17/09/2015,12:17:11,EDT,Drive_07,43.78117,-79.46772,-0.010068
17/09/2015,10:17:11,17/09/2015,12:17:12,EDT,Drive_07,43.78119,-79.46773,0.428011
17/09/2015,10:17:12,17/09/2015,12:17:13,EDT,Drive_07,43.78122,-79.46775,0.310187
17/09/2015,10:17:13,17/09/2015,12:17:14,EDT,Drive_07,43.78125,-79.46777,0.393369
17/09/2015,10:17:14,17/09/2015,12:17:15,EDT,Drive_07,43.78128,-79.46778,0.365306
17/09/2015,10:17:15,17/09/2015,12:17:16,EDT,Drive_07,43.78131,-79.4678,0.485441
17/09/2015,10:17:16,17/09/2015,12:17:17,EDT,Drive_07,43.78134,-79.46782,0.130716
17/09/2015,10:17:17,17/09/2015,12:17:18,EDT,Drive_07,43.78138,-79.46784,0.281838
17/09/2015,10:17:18,17/09/2015,12:17:19,EDT,Drive_07,43.78141,-79.46786,0.367715
17/09/2015,10:17:19,17/09/2015,12:17:20,EDT,Drive_07,43.78145,-79.46788,0.382363
17/09/2015,10:17:20,17/09/2015,12:17:21,EDT,Drive_07,43.78149,-79.46789,0.32569
17/09/2015,10:17:21,17/09/2015,12:17:22,EDT,Drive_07,43.78152,-79.46791,0.346982
17/09/2015,10:17:22,17/09/2015,12:17:23,EDT,Drive_07,43.78155,-79.46793,0.258505
17/09/2015,10:17:23,17/09/2015,12:17:24,EDT,Drive_07,43.78159,-79.46794,0.34893
17/09/2015,10:17:24,17/09/2015,12:17:25,EDT,Drive_07,43.78162,-79.46796,0.462995
17/09/2015,10:17:25,17/09/2015,12:17:26,EDT,Drive_07,43.78165,-79.46797,0.172674
17/09/2015,10:17:26,17/09/2015,12:17:27,EDT,Drive_07,43.78169,-79.46799,0.201459
17/09/2015,10:17:27,17/09/2015,12:17:28,EDT,Drive_07,43.78173,-79.46801,0.18718
17/09/2015,10:17:28,17/09/2015,12:17:29,EDT,Drive_07,43.78177,-79.46802,0.07861
17/09/2015,10:17:29,17/09/2015,12:17:30,EDT,Drive_07,43.78181,-79.46802,0.230087
17/09/2015,10:17:30,17/09/2015,12:17:31,EDT,Drive_07,43.78185,-79.46803,0.164588
17/09/2015,10:17:31,17/09/2015,12:17:32,EDT,Drive_07,43.78189,-79.46803,0.275906
17/09/2015,10:17:32,17/09/2015,12:17:33,EDT,Drive_07,43.78193,-79.46803,0.071922
17/09/2015,10:17:33,17/09/2015,12:17:34,EDT,Drive_07,43.78196,-79.46803,0.362813
17/09/2015,10:17:34,17/09/2015,12:17:35,EDT,Drive_07,43.78201,-79.46803,0.193385
17/09/2015,10:17:35,17/09/2015,12:17:36,EDT,Drive_07,43.78205,-79.46803,0.118381
17/09/2015,10:17:36,17/09/2015,12:17:37,EDT,Drive_07,43.78209,-79.46804,0.393646
17/09/2015,10:17:37,17/09/2015,12:17:38,EDT,Drive_07,43.78213,-79.46804,0.148933
17/09/2015,10:17:38,17/09/2015,12:17:39,EDT,Drive_07,43.78218,-79.46805,0.437681
17/09/2015,10:17:39,17/09/2015,12:17:40,EDT,Drive_07,43.78223,-79.46806,0.075696
17/09/2015,10:17:40,17/09/2015,12:17:41,EDT,Drive_07,43.78228,-79.46807,0.426812
17/09/2015,10:17:41,17/09/2015,12:17:42,EDT,Drive_07,43.78233,-79.46808,0.076926
17/09/2015,10:17:42,17/09/2015,12:17:43,EDT,Drive_07,43.78239,-79.46809,0.397569
17/09/2015,10:17:43,17/09/2015,12:17:44,EDT,Drive_07,43.78246,-79.4681,0.330251
17/09/2015,10:17:44,17/09/2015,12:17:45,EDT,Drive_07,43.78252,-79.46812,0.06482
17/09/2015,10:17:45,17/09/2015,12:17:46,EDT,Drive_07,43.78258,-79.46813,0.397061
17/09/2015,10:17:46,17/09/2015,12:17:47,EDT,Drive_07,43.78264,-79.46814,0.122779
17/09/2015,10:17:47,17/09/2015,12:17:48,EDT,Drive_07,43.7827,-79.46815,0.224262
17/09/2015,10:17:48,17/09/2015,12:17:49,EDT,Drive_07,43.78275,-79.46817,0.097251
17/09/2015,10:17:49,17/09/2015,12:17:50,EDT,Drive_07,43.78279,-79.46819,0.403081
17/09/2015,10:17:50,17/09/2015,12:17:51,EDT,Drive_07,43.78284,-79.46821,0.347544
17/09/2015,10:17:51,17/09/2015,12:17:52,EDT,Drive_07,43.78288,-79.46825,0.482226
17/09/2015,10:17:52,17/09/2015,12:17:53,EDT,Drive_07,43.78291,-79.46829,0.384323
17/09/2015,10:17:53,17/09/2015,12:17:54,EDT,Drive_07,43.78293,-79.46832,0.119328
17/09/2015,10:17:54,17/09/2015,12:17:55,EDT,Drive_07,43.78295,-79.46836,0.259678
17/09/2015,10:17:55,17/09/2015,12:17:56,EDT,Drive_07,43.78297,-79.4684,0.258203
17/09/2015,10:17:56,17/09/2015,12:17:57,EDT,Drive_07,43.78297,-79.46845,0.451017
17/09/2015,10:17:57,17/09/2015,12:17:58,EDT,Drive_07,43.78297,-79.46849,0.260332
17/09/2015,10:17:58,17/09/2015,12:17:59,EDT,Drive_07,43.78296,-79.46855,0.151123
17/09/2015,10:17:59,17/09/2015,12:18:00,EDT,Drive_07,43.78294,-79.4686,0.458953
17/09/2015,10:18:00,17/09/2015,12:18:01,EDT,Drive_07,43.78292,-79.46865,0.114714
17/09/2015,10:18:01,17/09/2015,12:18:02,EDT,Drive_07,43.7829,-79.4687,0.040675
17/09/2015,10:18:02,17/09/2015,12:18:03,EDT,Drive_07,43.78288,-79.46877,0.316863
17/09/2015,10:18:03,17/09/2015,12:18:04,EDT,Drive_07,43.78287,-79.46882,0.058562
17/09/2015,10:18:04,17/09/2015,12:18:05,EDT,Drive_07,43.78284,-79.46889,0.408344
17/09/2015,10:18:05,17/09/2015,12:18:06,EDT,Drive_07,43.78282,-79.46895,0.272882
17/09/2015,10:18:06,17/09/2015,12:18:07,EDT,Drive_07,43.78281,-79.46901,0.582779
17/09/2015,10:18:07,17/09/2015,12:18:08,EDT,Drive_07,43.7828,-79.46904,0.507064
17/09/2015,10:18:08,17/09/2015,12:18:09,EDT,Drive_07,43.78279,-79.46906,0.714696
17/09/2015,10:18:09,17/09/2015,12:18:10,EDT,Drive_07,43.78279,-79.46907,0.356926
17/09/2015,10:18:10,17/09/2015,12:18:11,EDT,Drive_07,43.78278,-79.46909,0.528108
17/09/2015,10:18:11,17/09/2015,12:18:12,EDT,Drive_07,43.78278,-79.46911,0.552802
17/09/2015,10:18:12,17/09/2015,12:18:13,EDT,Drive_07,43.78277,-79.46912,0.258891
17/09/2015,10:18:13,17/09/2015,12:18:14,EDT,Drive_07,43.78277,-79.46914,0.462598
17/09/2015,10:18:14,17/09/2015,12:18:15,EDT,Drive_07,43.78276,-79.46917,0.7105
17/09/2015,10:18:15,17/09/2015,12:18:16,EDT,Drive_07,43.78276,-79.46919,0.353798
17/09/2015,10:18:16,17/09/2015,12:18:17,EDT,Drive_07,43.78275,-79.46921,0.609784
17/09/2015,10:18:17,17/09/2015,12:18:18,EDT,Drive_07,43.78274,-79.46924,0.036449
17/09/2015,10:18:18,17/09/2015,12:18:19,EDT,Drive_07,43.78273,-79.46927,0.311984
17/09/2015,10:18:19,17/09/2015,12:18:20,EDT,Drive_07,43.78272,-79.4693,0.363545
17/09/2015,10:18:20,17/09/2015,12:18:21,EDT,Drive_07,43.78271,-79.46934,0.312171
17/09/2015,10:18:21,17/09/2015,12:18:22,EDT,Drive_07,43.78269,-79.46938,0.259268
17/09/2015,10:18:22,17/09/2015,12:18:23,EDT,Drive_07,43.78268,-79.46941,0.40174
17/09/2015,10:18:23,17/09/2015,12:18:24,EDT,Drive_07,43.78266,-79.46943,0.453365
17/09/2015,10:18:24,17/09/2015,12:18:25,EDT,Drive_07,43.78264,-79.46944,0.37818
17/09/2015,10:18:25,17/09/2015,12:18:26,EDT,Drive_07,43.78264,-79.46945,0.205637
17/09/2015,10:18:26,17/09/2015,12:18:27,EDT,Drive_07,43.78263,-79.46945,0.402828
17/09/2015,10:18:27,17/09/2015,12:18:28,EDT,Drive_07,43.78262,-79.46946,0.266187
17/09/2015,10:18:28,17/09/2015,12:18:29,EDT,Drive_07,43.78261,-79.46947,0.115946
17/09/2015,10:18:29,17/09/2015,12:18:30,EDT,Drive_07,43.7826,-79.46947,-0.001895
17/09/2015,10:18:30,17/09/2015,12:18:31,EDT,Drive_07,43.78259,-79.46948,0.22903
17/09/2015,10:18:31,17/09/2015,12:18:32,EDT,Drive_07,43.78258,-79.46948,0.443654
17/09/2015,10:18:32,17/09/2015,12:18:33,EDT,Drive_07,43.78256,-79.46948,0.439133
17/09/2015,10:18:33,17/09/2015,12:18:34,EDT,Drive_07,43.78255,-79.46948,0.45677
17/09/2015,10:18:34,17/09/2015,12:18:35,EDT,Drive_07,43.78253,-79.46947,0.501962
17/09/2015,10:18:35,17/09/2015,12:18:36,EDT,Drive_07,43.7825,-79.46947,0.400873
17/09/2015,10:18:36,17/09/2015,12:18:37,EDT,Drive_07,43.78247,-79.46946,0.578679
17/09/2015,10:18:37,17/09/2015,12:18:38,EDT,Drive_07,43.78244,-79.46945,0.108812
17/09/2015,10:18:38,17/09/2015,12:18:39,EDT,Drive_07,43.7824,-79.46944,0.346816
17/09/2015,10:18:39,17/09/2015,12:18:40,EDT,Drive_07,43.78236,-79.46943,0.443231
17/09/2015,10:18:40,17/09/2015,12:18:41,EDT,Drive_07,43.78231,-79.46942,0.313321
17/09/2015,10:18:41,17/09/2015,12:18:42,EDT,Drive_07,43.78227,-79.46941,0.270595
17/09/2015,10:18:42,17/09/2015,12:18:43,EDT,Drive_07,43.78222,-79.4694,0.229649
17/09/2015,10:18:43,17/09/2015,12:18:44,EDT,Drive_07,43.78217,-79.46939,0.054098
17/09/2015,10:18:44,17/09/2015,12:18:45,EDT,Drive_07,43.78211,-79.46937,0.149504
17/09/2015,10:18:45,17/09/2015,12:18:46,EDT,Drive_07,43.78206,-79.46936,0.191898
17/09/2015,10:18:46,17/09/2015,12:18:47,EDT,Drive_07,43.782,-79.46935,0.116611
17/09/2015,10:18:47,17/09/2015,12:18:48,EDT,Drive_07,43.78195,-79.46934,0.008665
17/09/2015,10:18:48,17/09/2015,12:18:49,EDT,Drive_07,43.78189,-79.46933,0.127845
17/09/2015,10:18:49,17/09/2015,12:18:50,EDT,Drive_07,43.78184,-79.46932,0.153299
17/09/2015,10:18:50,17/09/2015,12:18:51,EDT,Drive_07,43.78178,-79.4693,0.175267
17/09/2015,10:18:51,17/09/2015,12:18:52,EDT,Drive_07,43.78173,-79.46929,0.142208
17/09/2015,10:18:52,17/09/2015,12:18:53,EDT,Drive_07,43.78167,-79.46928,0.392726
17/09/2015,10:18:53,17/09/2015,12:18:54,EDT,Drive_07,43.78162,-79.46927,0.176178
17/09/2015,10:18:54,17/09/2015,12:18:55,EDT,Drive_07,43.78157,-79.46926,0.337812
17/09/2015,10:18:55,17/09/2015,12:18:56,EDT,Drive_07,43.78153,-79.46925,0.302746
17/09/2015,10:18:56,17/09/2015,12:18:57,EDT,Drive_07,43.78149,-79.46924,0.418242
17/09/2015,10:18:57,17/09/2015,12:18:58,EDT,Drive_07,43.78146,-79.46923,0.155229
17/09/2015,10:18:58,17/09/2015,12:18:59,EDT,Drive_07,43.78144,-79.46923,0.121183
17/09/2015,10:18:59,17/09/2015,12:19:00,EDT,Drive_07,43.78142,-79.46922,0.103395
17/09/2015,10:19:00,17/09/2015,12:19:01,EDT,Drive_07,43.78141,-79.46922,0.073388
17/09/2015,10:19:01,17/09/2015,12:19:02,EDT,Drive_07,43.78141,-79.46922,0.239904
17/09/2015,10:19:02,17/09/2015,12:19:03,EDT,Drive_07,43.78141,-79.46922,0.244562
17/09/2015,10:19:03,17/09/2015,12:19:04,EDT,Drive_07,43.78141,-79.46922,0.335896
17/09/2015,10:19:04,17/09/2015,12:19:05,EDT,Drive_07,43.78141,-79.46923,0.184709
17/09/2015,10:19:05,17/09/2015,12:19:06,EDT,Drive_07,43.78141,-79.46923,-0.088232
17/09/2015,10:19:06,17/09/2015,12:19:07,EDT,Drive_07,43.78141,-79.46923,0.335417
17/09/2015,10:19:07,17/09/2015,12:19:08,EDT,Drive_07,43.78141,-79.46923,0.330197
17/09/2015,10:19:08,17/09/2015,12:19:09,EDT,Drive_07,43.78141,-79.46923,0.174634
17/09/2015,10:19:09,17/09/2015,12:19:10,EDT,Drive_07,43.78141,-79.46923,0.120266
17/09/2015,10:19:10,17/09/2015,12:19:11,EDT,Drive_07,43.78141,-79.46923,0.065117
17/09/2015,10:19:11,17/09/2015,12:19:12,EDT,Drive_07,43.78141,-79.46923,0.218339
17/09/2015,10:19:12,17/09/2015,12:19:13,EDT,Drive_07,43.78141,-79.46923,0.124077
17/09/2015,10:19:13,17/09/2015,12:19:14,EDT,Drive_07,43.78141,-79.46923,0.050096
17/09/2015,10:19:14,17/09/2015,12:19:15,EDT,Drive_07,43.78141,-79.46923,0.284597
17/09/2015,10:19:15,17/09/2015,12:19:16,EDT,Drive_07,43.78141,-79.46923,0.421872
17/09/2015,10:19:16,17/09/2015,12:19:17,EDT,Drive_07,43.78141,-79.46923,0.254903
17/09/2015,10:19:17,17/09/2015,12:19:18,EDT,Drive_07,43.78141,-79.46923,0.250587
17/09/2015,10:19:18,17/09/2015,12:19:19,EDT,Drive_07,43.78141,-79.46923,0.15006
17/09/2015,10:19:19,17/09/2015,12:19:20,EDT,Drive_07,43.78141,-79.46923,0.52672
17/09/2015,10:19:20,17/09/2015,12:19:21,EDT,Drive_07,43.78141,-79.46923,0.11397
17/09/2015,10:19:21,17/09/2015,12:19:22,EDT,Drive_07,43.78141,-79.46923,0.153757
17/09/2015,10:19:22,17/09/2015,12:19:23,EDT,Drive_07,43.78141,-79.46923,0.135164
